query_id,query_year,model,rank,neighbor_id,neighbor_year,similarity,era_match
https://openalex.org/W2072293195,1974,scincl,1,https://openalex.org/W4248104464,1982,0.8474520444869995,True
https://openalex.org/W2072293195,1974,scincl,2,https://openalex.org/W4256404630,1971,0.8288813829421997,True
https://openalex.org/W2072293195,1974,scincl,3,https://openalex.org/W1594748504,1977,0.8255153894424438,True
https://openalex.org/W2072293195,1974,scincl,4,https://openalex.org/W135305150,2007,0.8207105994224548,False
https://openalex.org/W2072293195,1974,scincl,5,https://openalex.org/W2744776953,2017,0.8107131719589233,False
https://openalex.org/W2072293195,1974,scincl,6,https://openalex.org/W4287646193,2020,0.8067783117294312,False
https://openalex.org/W2072293195,1974,scincl,7,https://openalex.org/W3123945017,1982,0.8030933737754822,True
https://openalex.org/W2072293195,1974,scincl,8,https://openalex.org/W4387840461,1971,0.8022848963737488,True
https://openalex.org/W2072293195,1974,scincl,9,https://openalex.org/W4237664963,1985,0.7932820916175842,True
https://openalex.org/W4238459957,1975,scincl,0,https://openalex.org/W4243472907,1983,0.9550115466117859,True
https://openalex.org/W4238459957,1975,scincl,1,https://openalex.org/W4244840567,1976,0.9508361220359802,True
https://openalex.org/W4238459957,1975,scincl,2,https://openalex.org/W4233078528,1970,0.9504895210266113,True
